Kingdom	Phylum	Class	Order	Family	Genus	Species
ASVF_7754	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7757	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Lasiosphaeriaceae	g__Cercophora	NA
ASVF_7759	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Coniosporium	s__apollinis
ASVF_7760	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Fusicolla	s__acetilerea
ASVF_7761	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	NA	NA	NA
ASVF_7762	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Sebacinales	f__Serendipitaceae	g__Serendipita	NA
ASVF_7764	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_7766	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7768	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
ASVF_7769	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__alpina
ASVF_7770	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_7773	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7774	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASVF_7776	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7779	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Leohumicola	NA
ASVF_7780	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Myrmecridiales	f__Myrmecridiaceae	g__Myrmecridium	s__phragmitis
ASVF_7781	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Cladophialophora	NA
ASVF_7782	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Chaetosphaeronema	NA
ASVF_7784	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Verrucariales	f__Verrucariaceae	NA	NA
ASVF_7787	k__Fungi	p__Mucoromycota	c__Umbelopsidomycetes	o__Umbelopsidales	f__Umbelopsidaceae	g__Umbelopsis	NA
ASVF_7788	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Cladophialophora	s__chaetospira
ASVF_7789	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Phaeosphaeria	NA
ASVF_7792	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7793	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Sporormiaceae	g__Preussia	s__flanaganii
ASVF_7794	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	f__Spizellomycetaceae	NA	NA
ASVF_7795	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Cystofilobasidiales	f__Cystofilobasidiaceae	g__Cystofilobasidium	s__capitatum
ASVF_7797	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Magnaporthales	f__Magnaporthaceae	g__Slopeiomyces	s__cylindrosporus
ASVF_7798	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7800	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASVF_7804	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	NA	NA
ASVF_7806	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_7807	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
ASVF_7808	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7809	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7814	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Trimorphomycetaceae	g__Saitozyma	s__podzolica
ASVF_7815	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	g__Acremonium	s__nepalense
ASVF_7817	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
ASVF_7818	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
ASVF_7819	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Cordycipitaceae	NA	NA
ASVF_7824	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Myrmecridiales	f__Myrmecridiaceae	g__Myrmecridium	s__schulzeri
ASVF_7825	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Chaetosphaeronema	NA
ASVF_7829	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	f__Powellomycetaceae	NA	NA
ASVF_7831	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_7832	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7833	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Melanommataceae	NA	NA
ASVF_7834	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
ASVF_7835	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7837	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__gamsii
ASVF_7838	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	NA	NA	NA
ASVF_7839	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7840	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASVF_7842	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7843	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7844	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Lasiosphaeriaceae	g__Schizothecium	s__carpinicola
ASVF_7845	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Mycoarthris	s__corallina
ASVF_7846	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_7848	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Geastrales	f__Geastraceae	g__Geastrum	NA
ASVF_7850	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
ASVF_7854	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
ASVF_7855	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
ASVF_7856	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hyaloscyphaceae	g__Cistella	s__albidolutea
ASVF_7857	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	f__Powellomycetaceae	g__Powellomyces	NA
ASVF_7859	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7861	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__beljakovae
ASVF_7862	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Microascaceae	g__Pseudallescheria	s__boydii
ASVF_7863	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Omphalotaceae	g__Omphalotus	s__mexicanus
ASVF_7866	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7867	k__Fungi	p__Chytridiomycota	NA	NA	NA	NA	NA
ASVF_7868	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Tremellaceae	g__Tremella	NA
ASVF_7869	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
ASVF_7870	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Chalara	NA
ASVF_7871	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Cladophialophora	NA
ASVF_7873	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Lacrymaria	s__lacrymabunda
ASVF_7874	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	NA
ASVF_7875	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Diversisporales	f__Diversisporaceae	g__Diversispora	NA
ASVF_7877	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASVF_7878	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	NA	NA	NA
ASVF_7879	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASVF_7880	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
ASVF_7881	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__beljakovae
ASVF_7882	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Claroideoglomeraceae	g__Claroideoglomus	s__drummondii
ASVF_7883	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Massarinaceae	NA	NA
ASVF_7884	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7887	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7888	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Microdochiaceae	g__Microdochium	s__trichocladiopsis
ASVF_7889	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7890	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_7891	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__Drechslera	s__poae
ASVF_7892	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7893	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	NA	NA
ASVF_7895	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Diaporthales	f__Valsaceae	NA	NA
ASVF_7898	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	NA	NA
ASVF_7899	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Diatrypaceae	g__Monosporascus	NA
ASVF_7900	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Bionectriaceae	g__Clonostachys	NA
ASVF_7901	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7905	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	NA
ASVF_7908	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__lignicola
ASVF_7909	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	NA	NA	NA
ASVF_7910	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hyaloscyphaceae	g__Cistella	s__albidolutea
ASVF_7911	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Diversisporales	f__Diversisporaceae	g__Diversispora	s__varaderana
ASVF_7912	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASVF_7913	k__Fungi	p__Kickxellomycota	c__GS19	o__GS19	NA	NA	NA
ASVF_7914	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7915	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Rhizophagus	s__irregularis
ASVF_7916	k__Fungi	p__Entomophthoromycota	c__Entomophthoromycetes	o__Entomophthorales	f__Ancylistaceae	g__Conidiobolus	s__coronatus
ASVF_7917	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Bionectriaceae	g__Nectriopsis	s__rexiana
ASVF_7918	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Leohumicola	NA
ASVF_7920	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Erythrobasidiales	f__Erythrobasidiales_fam_Incertae_sedis	g__Sakaguchia	s__lamellibrachiae
ASVF_7922	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hyaloscyphaceae	g__Lachnum	s__virgineum
ASVF_7924	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Cadophora	s__finlandica
ASVF_7925	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Meliniomyces	s__bicolor
ASVF_7926	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7929	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7931	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7932	k__Fungi	p__Olpidiomycota	c__Olpidiomycetes	o__Olpidiales	f__Olpidiaceae	NA	NA
ASVF_7933	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7936	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	NA	NA	NA
ASVF_7937	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	NA	NA	NA
ASVF_7938	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__elongata
ASVF_7939	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Sporidiobolales	f__Sporidiobolaceae	g__Rhodosporidiobolus	s__odoratus
ASVF_7942	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Septoglomus	NA
ASVF_7943	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7944	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Extremaceae	NA	NA
ASVF_7948	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Chalara	s__holubovae
ASVF_7949	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Septoriella	s__hirta
ASVF_7950	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7952	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	NA	NA	NA
ASVF_7953	k__Fungi	p__Basidiomycota	c__Ustilaginomycetes	o__Ustilaginales	f__Ustilaginaceae	g__Ustilago	s__nunavutica
ASVF_7955	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Rhynchogastremataceae	g__Papiliotrema	NA
ASVF_7960	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASVF_7962	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Chaetomiaceae	NA	NA
ASVF_7966	k__Fungi	p__Basidiomycota	c__Ustilaginomycetes	o__Ustilaginales	f__Ustilaginaceae	g__Anthracocystis	s__flocculosa
ASVF_7967	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Diversisporales	f__Diversisporaceae	NA	NA
ASVF_7968	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Microbotryomycetes_ord_Incertae_sedis	f__Chrysozymaceae	g__Udeniozyma	s__ferulica
ASVF_7969	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	g__Dioszegia	NA
ASVF_7970	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7974	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Lentitheciaceae	g__Lentithecium	NA
ASVF_7975	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Thelebolales	f__Pseudeurotiaceae	g__Pseudogymnoascus	NA
ASVF_7976	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleomassariaceae	NA	NA
ASVF_7977	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7978	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Amniculicolaceae	g__Murispora	s__cicognanii
ASVF_7982	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	NA	NA	NA
ASVF_7984	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	NA	NA	NA
ASVF_7987	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__elongata
ASVF_7989	k__Fungi	p__Glomeromycota	c__Archaeosporomycetes	o__Archaeosporales	NA	NA	NA
ASVF_7990	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	f__Spizellomycetaceae	g__Spizellomyces	NA
ASVF_7991	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Cantharellales	f__Ceratobasidiaceae	g__Waitea	NA
ASVF_7992	k__Fungi	p__Chytridiomycota	NA	NA	NA	NA	NA
ASVF_7995	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Melanommataceae	NA	NA
ASVF_7996	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	NA	NA	NA
ASVF_7998	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Pyrenochaeta	s__inflorescentiae
ASVF_7999	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Coniosporium	NA
ASVF_8000	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Sebacinales	NA	NA	NA
ASVF_8003	k__Fungi	p__Chytridiomycota	c__Rhizophlyctidomycetes	o__Rhizophlyctidales	f__Sonoraphlyctidaceae	g__Sonoraphlyctis	s__ranzonii
ASVF_8004	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Verrucariales	f__Verrucariaceae	NA	NA
ASVF_8007	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Verrucariales	f__Verrucariaceae	NA	NA
ASVF_8008	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Xylariaceae	g__Calceomyces	s__lacunosus
ASVF_8009	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	NA	NA	NA
ASVF_8010	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_8011	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_8013	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Trichomeriaceae	NA	NA
ASVF_8016	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Holtermanniales	f__Holtermanniales_fam_Incertae_sedis	g__Holtermanniella	s__takashimae
ASVF_8017	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Pyrenochaeta	NA
ASVF_8020	k__Fungi	p__Olpidiomycota	c__Olpidiomycetes	o__Olpidiales	f__Olpidiaceae	g__Olpidium	s__brassicae
ASVF_8021	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	g__Myxocephala	s__albida
ASVF_8022	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	NA	NA
ASVF_8027	k__Fungi	p__Rozellomycota	NA	NA	NA	NA	NA
ASVF_8028	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_8029	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_8031	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	g__Didymella	s__vitalbina
ASVF_8032	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	g__Dioszegia	NA
ASVF_8033	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Meliniomyces	s__bicolor
ASVF_8034	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_8035	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
ASVF_8036	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
ASVF_8037	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Claroideoglomeraceae	g__Claroideoglomus	s__claroideum
ASVF_8039	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_8040	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Leohumicola	s__verrucosa
ASVF_8042	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Funneliformis	s__mosseae
ASVF_8043	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_8044	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Filobasidiaceae	g__Filobasidium	s__wieringae
ASVF_8045	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	NA	NA	NA
ASVF_8046	k__Fungi	p__Glomeromycota	c__Glomeromycetes	NA	NA	NA	NA
ASVF_8047	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_8048	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_8050	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	g__Vishniacozyma	s__victoriae
ASVF_8051	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Chalara	NA
ASVF_8054	k__Fungi	p__Mucoromycota	NA	NA	NA	NA	NA
ASVF_8055	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_8056	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_8057	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_8060	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Mycosphaerellaceae	g__Xenomycosphaerella	s__elongata
ASVF_8063	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Leptosphaeriaceae	g__Paraleptosphaeria	s__nitschkei
ASVF_8064	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Coniochaetales	f__Coniochaetaceae	NA	NA
ASVF_8065	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Teratosphaeriaceae	NA	NA
ASVF_8066	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_8067	k__Fungi	p__Chytridiomycota	NA	NA	NA	NA	NA
ASVF_8069	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_8070	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_8071	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_8072	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_8073	k__Fungi	p__Mucoromycota	c__Mucoromycetes	o__Mucorales	f__Cunninghamellaceae	g__Absidia	NA
ASVF_8074	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_8075	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Tetracladium	s__marchalianum
ASVF_8076	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_8077	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Septoglomus	s__viscosum
ASVF_8078	k__Fungi	p__Olpidiomycota	c__Olpidiomycetes	o__Olpidiales	f__Olpidiaceae	g__Olpidium	s__brassicae
ASVF_8079	k__Fungi	p__Olpidiomycota	c__Olpidiomycetes	o__Olpidiales	f__Olpidiaceae	g__Olpidium	s__brassicae
ASVF_8080	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_8084	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	g__Acremonium	s__spinosum
ASVF_8086	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_8087	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Articulospora	NA
ASVF_8089	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_8092	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Dictyosporiaceae	NA	NA
ASVF_8093	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_8094	k__Fungi	p__Olpidiomycota	c__Olpidiomycetes	o__Olpidiales	f__Olpidiaceae	g__Olpidium	s__brassicae
ASVF_8095	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	f__Spizellomycetaceae	g__Kochiomyces	NA
ASVF_8096	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Lasiosphaeriaceae	g__Schizothecium	NA
ASVF_8097	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
ASVF_8098	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_8101	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_8102	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
ASVF_8103	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_8105	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Phaeosphaeria	NA
ASVF_8107	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Sporormiaceae	NA	NA
ASVF_8108	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Chaetosphaeronema	NA
ASVF_8109	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Verrucariales	f__Verrucariaceae	g__Verrucaria	s__muralis
ASVF_8110	k__Fungi	p__Olpidiomycota	c__Olpidiomycetes	o__Olpidiales	f__Olpidiaceae	g__Olpidium	s__brassicae
ASVF_8112	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Lophiostomataceae	g__Lophiostoma	s__multiseptatum
ASVF_8113	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_8114	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	NA	NA
ASVF_8115	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
ASVF_8116	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
ASVF_8117	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Xylariales_fam_Incertae_sedis	g__Fusidium	NA
ASVF_8118	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
ASVF_8119	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Boletales	f__Melanogastraceae	g__Melanogaster	s__broomeanus
ASVF_8120	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
ASVF_8121	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Trichosporonales	f__Trichosporonaceae	NA	NA
ASVF_8122	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	NA	NA	NA
ASVF_8123	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
