Cluster	Decrease	Comparison	Color
Cluster_82	3.97560547810857	arabidopsis_thaliana_root_vs_lotus_japonicus_root	Others
Cluster_83	-0.24100541005231	arabidopsis_thaliana_root_vs_lotus_japonicus_root	Others
Cluster_84	1.55929802782627	arabidopsis_thaliana_root_vs_lotus_japonicus_root	Others
Cluster_85	1.63823092551223	arabidopsis_thaliana_root_vs_lotus_japonicus_root	Others
Cluster_86	-1.87183767807397	arabidopsis_thaliana_root_vs_lotus_japonicus_root	Others
Cluster_87	2.31496941956519	arabidopsis_thaliana_root_vs_lotus_japonicus_root	Others
Cluster_88	2.07017462434273	arabidopsis_thaliana_root_vs_lotus_japonicus_root	Others
Cluster_89	-0.255363028037323	arabidopsis_thaliana_root_vs_lotus_japonicus_root	Others
Cluster_9	3.33065371395816	arabidopsis_thaliana_root_vs_lotus_japonicus_root	Others
Cluster_90	-1.27768954986921	arabidopsis_thaliana_root_vs_lotus_japonicus_root	Others
Cluster_91	-0.941435283542376	arabidopsis_thaliana_root_vs_lotus_japonicus_root	Others
Cluster_92	-2.77151981293455	arabidopsis_thaliana_root_vs_lotus_japonicus_root	Others
Cluster_93	0.373008330328197	arabidopsis_thaliana_root_vs_lotus_japonicus_root	Others
Cluster_94	-4.54757145667186	arabidopsis_thaliana_root_vs_lotus_japonicus_root	Others
Cluster_95	2.11612067405688	arabidopsis_thaliana_root_vs_lotus_japonicus_root	Others
Cluster_96	0.8541050418278	arabidopsis_thaliana_root_vs_lotus_japonicus_root	Others
Cluster_97	-0.278463892962485	arabidopsis_thaliana_root_vs_lotus_japonicus_root	Others
Cluster_98	-0.210107152004639	arabidopsis_thaliana_root_vs_lotus_japonicus_root	Others
Cluster_99	0.895392743520368	arabidopsis_thaliana_root_vs_lotus_japonicus_root	Others
Cluster_1	7.72135181527941	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_10	5.36974204142685	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_100	4.87824985809276	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_101	17.0607412103922	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_102	3.90608629429097	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_103	2.15927604438082	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_104	1.61168035558517	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_105	3.55374024701421	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_106	3.55490679551579	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_107	5.14813305975333	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_108	1.86350662380899	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_109	3.25944525748744	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_11	4.06217995614997	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_110	3.84596549905618	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_111	3.78790748278634	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_112	-0.262986612535656	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_113	3.48168451577932	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_114	6.55831145641849	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_115	9.57703262426642	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_116	-0.425267441704015	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_117	4.22855820694329	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_118	3.87089815922671	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_119	6.22882648013383	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_12	1.10995361804759	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_120	4.69081273804726	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_121	2.42394008115471	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_122	1.90357125324471	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_123	7.6741961831099	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_124	6.97503898464647	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_125	11.0976385575126	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_126	5.94510297447903	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_127	2.70355831760946	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_128	5.59765441963039	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_129	4.48794095233693	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_13	-0.709422253130747	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_130	4.40220197408024	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_131	6.49464673940304	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_132	3.53377934355407	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_133	3.98727917224114	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_134	5.08416496881981	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_14	2.81645664134706	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_15	1.09614095167247	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_16	-2.97424320118871	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_17	6.80155846604176	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_18	6.58031514025352	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_19	11.4405103525045	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_2	3.89622900170666	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_20	7.4401125602139	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_21	5.99387873631838	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_22	1.58692348135631	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_23	5.45894645436888	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_24	10.6295941334494	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_25	3.46864842597042	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_26	2.28814296895209	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_27	5.72660670280683	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_28	-0.535730437188668	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_29	-3.75779390472261	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_3	2.34825553953668	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_30	4.93395853180381	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_31	9.85012998989443	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_32	6.96729508987989	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_33	3.84803064936812	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_34	6.44637191511735	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_35	7.10703035947893	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_36	2.42528046227889	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_37	-0.24594155263798	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_38	0.630133356493864	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_39	7.7195395690331	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_4	0.143237962925184	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_40	1.10200945493909	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_41	2.39796306119162	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_42	5.0821657079015	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_43	4.08451891565549	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_44	1.46782250382593	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_45	5.29332322908763	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_46	-0.412668246634645	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_47	6.63499432179562	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_48	1.89375822625328	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_49	4.27276304452094	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_5	5.32250815041199	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_50	4.49805213743608	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_51	2.40218731937381	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_52	5.16486602756729	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_53	0.630015415360752	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_54	7.60414067975527	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_55	3.38463155218074	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_56	5.55941901317559	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_57	4.63622720809452	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_58	6.78281104901502	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_59	3.42333490555622	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_6	4.79287470261852	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_60	7.53008719348804	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_61	0.621211918493515	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_62	7.12876100648745	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_63	3.5258408814996	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_64	5.63618424505258	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_65	2.38628322760541	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_66	8.1704556695483	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_67	6.50014203971524	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_68	-0.00459903432639663	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_69	6.56668500757277	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_7	4.52906655624712	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_70	7.46823498868239	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_71	8.60226100293375	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_72	-2.00124589946723	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_73	12.457984392356	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_74	6.27342623788957	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_75	1.91161441999745	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_76	4.34924795879495	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_77	3.97117709354612	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_78	5.30368776460232	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_79	6.45754023756	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_8	9.34069932625282	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_80	4.59946015900305	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_81	4.51897355358883	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_82	3.67611637947174	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_83	6.42534340848226	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_84	3.60168770347654	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_85	1.39230375802321	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_86	4.18782225173823	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_87	5.98053827809581	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_88	2.32995721168641	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_89	4.60545920995439	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_9	3.65625391013164	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_90	3.18683042099739	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_91	7.03311887735924	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_92	6.42678676553778	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_93	6.36626715935188	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_94	9.53373061202332	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_95	10.521771135236	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_96	3.2190345753955	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_97	5.42890234991722	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_98	4.23872505929084	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_99	0.646112810226093	arabidopsis_thaliana_root_vs_lotus_japonicus_rhizosphere	Others
Cluster_1	6.72668075331653	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_10	7.37208560639551	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_100	1.59133642731967	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_101	6.60894928374947	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_102	4.19293346090201	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_103	3.30813344168678	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_104	3.55137229270464	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_105	3.88952930871203	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_106	0.0572532420966922	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_107	6.02067679150332	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_108	2.13842138738967	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_109	3.74888278348759	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_11	5.54697084435722	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_110	0.476561458748535	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_111	1.81057196955973	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_112	4.01021975336005	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_113	3.58816784740979	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_114	2.86966792250013	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_115	-1.92876093681812	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_116	5.01963133596791	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_117	1.99266450310868	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_118	0.304734849124543	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_119	0.788209025358839	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_12	4.46015720868311	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_120	3.56106297830478	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_121	3.45435935452615	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_122	-0.677800204730573	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_123	3.25024744113499	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_124	1.42146845364418	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_125	-2.26279985687754	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_126	2.96677095317642	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_127	3.2908290952582	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_128	0.729687204635056	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_129	0.603517534912541	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_13	4.79826533284233	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_130	0.719289619082147	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_131	3.17436863281861	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_132	-0.874431378156359	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_133	1.92138593233273	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_134	-0.166807307636375	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_14	7.8660912866605	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_15	-2.28594339920275	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_16	8.49082500748577	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_17	6.59715234993071	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_18	1.97970152424533	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_19	2.49599753205777	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_2	5.3033879389203	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_20	0.129583365800514	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_21	2.67718907709606	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_22	8.82445929668496	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_23	7.98610329130456	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_24	4.59414444919177	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_25	-2.54090988508986	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_26	-2.92650170484173	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_27	1.7453283374463	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_28	4.68611007411321	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_29	6.59786566863872	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_3	2.91166550293006	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_30	-0.207571192972836	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_31	0.401204021642641	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
Cluster_32	1.04775226901812	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others
