Family	Decrease	P_value	Comparison
Methyloligellaceae	-2.0036493643828	0.99999998472483	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Methylophilaceae	4.50052464397058	6.84896650639492e-38	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Microbacteriaceae	-0.360640877079248	0.840064274818268	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Micrococcaceae	0.958708489330931	0.00465037019346043	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Micromonosporaceae	-0.893837229735581	0.995026995821186	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Micropepsaceae	-0.428831871380318	0.888688624991614	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Microscillaceae	-2.17911479783242	0.999999991917902	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Microtrichaceae	1.45621534119786	1.98002714216775e-05	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Mitochondria	0.122062673947674	0.365154712805202	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Moraxellaceae	-0.421092985391819	0.883768109882887	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Mycobacteriaceae	1.2179412773856	0.000287622159015203	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Myxococcaceae	1.98069456104004	1.53386687085458e-08	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Nakamurellaceae	-0.754633199215164	0.978850140809071	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Nannocystaceae	1.74099543742217	4.21458052082433e-07	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Nitrosomonadaceae	1.62414678511265	5.18071281743333e-07	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Nitrososphaeraceae	1.45125791728627	3.11850482093616e-05	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Nitrospiraceae	1.19285025153291	0.000694370627631958	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Nocardiaceae	1.31369730766306	0.000182550025345597	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Nocardioidaceae	0.502417344520431	0.0892339585797294	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
NS9_marine_group	-1.28890097283549	0.9998685064676	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Oligoflexales_fa	-0.75933599778233	0.988255167003826	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Oxalobacteraceae	4.81160629450857	2.1691083336427e-42	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Paenibacillaceae	0.823747668707465	0.00922019031384213	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Pedosphaeraceae	1.19218712401204	0.000381096540526458	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Peptostreptococcaceae	2.56670040244265	4.69126956745165e-14	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Phaselicystidaceae	1.33219388989682	3.40429815076923e-05	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Phycisphaeraceae	0.319897750082092	0.179118072931615	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Planococcaceae	0.329810102482799	0.180399825419823	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Polyangiaceae	0.0339396543772637	0.461702322267902	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Promicromonosporaceae	1.24922717300957	0.00036514199167221	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Propionibacteriaceae	1.39804943006668	4.62076190275905e-05	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Pseudohongiellaceae	3.64108919753073	2.41083683913003e-27	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Pseudomonadaceae	0.505919477878852	0.0728557850211686	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Pseudonocardiaceae	0.212662369681368	0.281621492493373	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Reyranellaceae	0.706821132770269	0.022980646507202	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Rhizobiaceae	1.36432945337955	8.28041565806709e-05	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Rhizobiales_Incertae_Sedis	0.878748893036697	0.00819666188326544	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Rhodanobacteraceae	1.03606136482057	0.00250032583141459	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Rhodobacteraceae	1.48611260533985	4.12666194377981e-05	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Rhodocyclaceae	0.87208962692457	0.00631026511664434	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Roseiflexaceae	1.27014817623541	0.000145870019416926	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Rubrobacteriaceae	-0.842157356644016	0.98843558149485	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Saccharimonadaceae	0.444888511112463	0.111095599208746	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Salisediminibacteriaceae	0.923526148272074	0.00505812066981644	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Sandaracinaceae	1.27490691996827	0.000160103767459798	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Saprospiraceae	-2.08438752011584	0.999999976939868	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
SC-I-84	-0.373813126390363	0.858802692160599	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Solibacteraceae	0.982768877875433	0.00380050962378972	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Solimonadaceae	-2.1928864121064	0.999999995254279	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Solirubrobacteraceae	0.61733062227454	0.0524829365192272	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Sphingomonadaceae	0.129634961162036	0.365381525359871	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Sporichthyaceae	0.424834091557731	0.119924825229507	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Staphylococcaceae	0.0334474322099112	0.46251034936865	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Steroidobacteraceae	-1.66653783028983	0.999999100185305	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Streptomycetaceae	1.70540046546084	7.88189443060878e-07	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Streptosporangiaceae	2.32174929300438	5.18601920754226e-11	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Sutterellaceae	0.69477428660376	0.025267837190027	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Thermoanaerobaculaceae	0.743255619874908	0.0191337752317259	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Thermomonosporaceae	1.14492791483669	0.000947580142635967	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
TRA3-20	1.66321193008357	3.83077725080477e-07	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Unknown_Family	-1.54546926380187	0.999991120111102	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Xanthobacteraceae	-0.469332223850916	0.911112935835623	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
Xanthomonadaceae	2.62707896850466	9.40881790831883e-15	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root
67-14	-0.382787264164264	0.821152452184697	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
A21b	-1.02876341214066	0.989278316443479	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
A4b	0.195486405652574	0.332703329217483	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Acidobacteriaceae_(Subgroup_1)	-1.42486067672493	0.999651141077511	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Acidobacteriae_fa	0.873784636571543	0.0276870252719043	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Acidothermaceae	-1.28505011025651	0.998746486891994	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
AKYH767	-1.04975569946616	0.994243376722597	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Alcaligenaceae	-0.385121888213376	0.811795199627588	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Alicyclobacillaceae	1.67832088633996	0.000429894495874142	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
B1-7BS	-1.57842451742022	0.999755184339109	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Bacillaceae	7.76542312415712	1.99309369300846e-65	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Bacteriovoracaceae	1.63321569609568	6.2635818164151e-05	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Bdellovibrionaceae	2.39478797771285	1.39424043468441e-09	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Beijerinckiaceae	4.07701630452907	1.08194104354909e-23	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
BIrii41	0.137563702421943	0.385279265532783	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Bryobacteraceae	3.43311835467895	1.15732864682698e-16	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Burkholderiaceae	1.9082120670591	2.61508429465175e-06	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Catenulisporaceae	2.69214517334929	6.28116524207263e-12	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Caulobacteraceae	2.54836510239872	2.56454581988977e-09	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Cellulomonadaceae	-0.83331238014496	0.971703619483566	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Cellvibrionaceae	1.35490095314508	0.000517446589013439	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Chitinophagaceae	1.09450503910969	0.00337326879939747	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Chloroflexaceae	1.97994122731147	5.66588869860171e-07	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Clostridiaceae	-0.617363590780997	0.92213379957282	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Comamonadaceae	3.57731277204201	2.46518317897965e-18	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Crocinitomicaceae	1.19917044194075	0.00259425150034607	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Cytophagaceae	4.47102621506036	2.44844447135646e-25	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Deinococcaceae	-1.96272917295994	0.999996727954388	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Devosiaceae	0.00726867936903375	0.493026013815746	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Dongiaceae	1.64890986000839	2.84879528653325e-05	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Enterobacteriaceae	1.54114820483429	0.000309977540349346	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Entotheonellaceae	0.363789589144261	0.206510548426544	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
env.OPS_17	0.0897436930377609	0.409268942247771	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Erwiniaceae	3.17383037006755	8.8967784806498e-13	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Fibrobacteraceae	0.929639976064948	0.0198266386588546	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Flavobacteriaceae	3.67407560225891	1.43322519980951e-20	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Frankiaceae	1.77018046109379	1.00315671115025e-05	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Gaiellaceae	0.0643172746693068	0.440115153165673	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Geminicoccaceae	0.893861934575426	0.0168625558186132	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Gemmatimonadaceae	6.8894877839648	8.54739157880383e-51	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Geobacteraceae	-1.78464808600435	0.999986160297359	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Geodermatophilaceae	-1.55272199018913	0.999743008592252	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Glycomycetaceae	3.92628003084334	2.96841497024073e-21	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Gracilibacteraceae	0.451267880882639	0.140657744788257	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Haliangiaceae	0.211626355629235	0.31860454254472	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Herpetosiphonaceae	0.286009783750814	0.250265474638933	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Hymenobacteraceae	-2.59716247317657	0.999999999828259	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Hyphomicrobiaceae	1.56154218372255	0.000191220971050665	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Hyphomonadaceae	4.44295089369807	1.63201980628408e-26	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Iamiaceae	-1.73368453537638	0.999991601476229	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Ilumatobacteraceae	0.14126216963912	0.368505701134657	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Intrasporangiaceae	1.45141101702998	0.000842978515424474	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
KF-JG30-B3	0.364364399154894	0.222687416876786	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Kineosporiaceae	-0.00170052394339848	0.501633139128749	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Latescibacteraceae	-0.756753895786076	0.954320664048989	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Leptospiraceae	2.33723724771623	4.41913367566675e-07	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Methyloligellaceae	5.14370989343026	7.79837221429299e-33	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Methylophilaceae	2.37441178731312	2.61458781164735e-09	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Microbacteriaceae	1.89606632945991	8.10303572442197e-06	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Micrococcaceae	0.707820751308432	0.0478542117738447	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Micromonosporaceae	0.0476509537208472	0.451094068727713	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Micropepsaceae	0.6394020582878	0.0861145285267506	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Microscillaceae	2.5718997087919	4.48068280662774e-10	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Microtrichaceae	-1.97843547721291	0.999987636026759	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Mitochondria	5.39486140759719	8.29175998692989e-44	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Moraxellaceae	2.21542570665588	2.67048869896979e-08	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Mycobacteriaceae	1.58161326489736	0.000416289538491432	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Myxococcaceae	2.16595896099705	3.6098392172423e-07	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Nakamurellaceae	-2.43551440711475	0.999999974276038	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Nannocystaceae	-2.37493391869134	0.999999984898646	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Nitrosomonadaceae	3.26972236610025	2.62459334487579e-15	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Nitrososphaeraceae	2.95996792910445	4.07243942519704e-12	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Nitrospiraceae	3.61696351057874	9.08855835224371e-17	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Nocardiaceae	5.26460380168018	4.11239978972764e-32	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Nocardioidaceae	4.60496768901956	5.23952217396566e-33	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
NS9_marine_group	-0.922067477250081	0.980690916583798	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Oligoflexales_fa	-3.08973089888832	0.999999999999731	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Oxalobacteraceae	3.43531973788711	7.66193217901677e-16	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Paenibacillaceae	0.124867637540461	0.383513633175281	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Pedosphaeraceae	4.69701731141727	1.52914395863122e-27	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Peptostreptococcaceae	-0.65299149590399	0.938295622101878	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Phaselicystidaceae	4.56190173329391	6.7413695245315e-28	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Phycisphaeraceae	1.7077379916222	9.78091625488693e-05	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Planococcaceae	1.9599054702736	4.52476263008279e-06	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Polyangiaceae	5.31643653290941	4.11263954032886e-34	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Promicromonosporaceae	0.0736307377932519	0.425778730978924	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Propionibacteriaceae	-0.582235595675812	0.894626398587706	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Pseudohongiellaceae	1.30831218180889	0.000978795841162609	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Pseudomonadaceae	0.776761642128321	0.034355728392776	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Pseudonocardiaceae	0.676233954087479	0.0509768435433409	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Reyranellaceae	3.97665669108642	3.47804150244676e-19	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Rhizobiaceae	6.40857323781373	2.06609443126854e-51	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Rhizobiales_Incertae_Sedis	-2.00333431468464	0.999999047679047	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Rhodanobacteraceae	1.04679654888238	0.0043326347015707	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Rhodobacteraceae	3.10383927047903	2.14340126827292e-13	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Rhodocyclaceae	2.71392549824111	5.6245850531291e-09	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Roseiflexaceae	5.79305015691189	4.84428170454437e-38	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Rubrobacteriaceae	-1.81939235915181	0.999992797115555	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Saccharimonadaceae	0.505824936696428	0.115545256322707	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Salisediminibacteriaceae	1.33141994527807	0.00127247256288611	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Sandaracinaceae	-2.85806490887832	0.999999999969699	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Saprospiraceae	2.45238865356035	2.15178115645857e-09	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
SC-I-84	3.06922128131447	4.80477707314801e-14	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Solibacteraceae	2.98671823211318	6.82464691021344e-12	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Solimonadaceae	-0.636580141633317	0.929418154066982	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Solirubrobacteraceae	0.747198435475951	0.0430134810420203	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Sphingomonadaceae	3.09468315496355	5.53329169998038e-14	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Sporichthyaceae	3.47930311764165	2.37025152980525e-17	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Staphylococcaceae	0.351421410225726	0.231023374995195	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
Steroidobacteraceae	6.08481853597887	6.51127603963553e-43	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere
