Cluster	Decrease	P_value	Comparison
Cluster_84	1.99205845791854	5.89484621323176e-07	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_root
Cluster_85	1.05920577974411	0.00887481784481958	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_root
Cluster_86	0.161509067774062	0.348707562048038	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_root
Cluster_87	1.78990297160523	0.000121218603890483	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_root
Cluster_88	-0.387612020794037	0.823587415935141	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_root
Cluster_89	3.17184243088909	2.41199495702087e-14	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_root
Cluster_9	3.68619150609333	4.31006693894726e-17	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_root
Cluster_90	-1.19912763973382	0.998241686880489	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_root
Cluster_91	2.35850488045413	3.80629468992626e-07	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_root
Cluster_92	-0.714033824368151	0.942717670318351	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_root
Cluster_93	0.764191538913686	0.0377157314353596	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_root
Cluster_94	-1.36551162912746	0.999426773587841	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_root
Cluster_95	-1.23696167637796	0.999007538475525	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_root
Cluster_96	3.27305125949365	2.80640933706214e-13	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_root
Cluster_97	2.58804668038613	3.92248077764429e-08	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_root
Cluster_98	1.68373321480851	4.54349443206246e-05	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_root
Cluster_99	-1.06341213615022	0.990514468956533	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_root
Cluster_1	0.874931144540469	0.0381712847797222	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_10	3.63196965455538	5.21208444978901e-15	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_100	-4.12545095191189	1	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_101	12.3896147371676	2.10529901148136e-127	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_102	-2.26188990362303	0.999971537291	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_103	-2.93309108593594	0.999999997607756	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_104	-5.66295031946545	1	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_105	-6.02257492476116	1	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_106	-5.88547325880828	1	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_107	-4.55533741456844	1	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_108	-3.6528866828271	0.999999999999964	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_109	0.047085237831439	0.466794624425802	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_11	-0.826240931342468	0.938164494033524	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_110	-3.53897162926938	0.999999999933706	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_111	-5.73156853173782	1	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_112	-4.29189770466341	0.999999999999999	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_113	-1.34823450341739	0.991273260569181	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_114	-0.632450734264651	0.866558597390265	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_115	-1.65084642811938	0.998695182430083	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_116	-2.2189600861784	0.999962172738533	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_117	-0.862424885062296	0.947305774974934	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_118	-1.90016679526283	0.999330753805322	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_119	-1.48020379210229	0.997231884585998	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_12	0.912471271566062	0.0416469370209755	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_120	-2.0253701694851	0.999728897649226	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_121	-3.12774034670879	0.999999998181322	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_122	0.669251525620538	0.0858965116546002	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_123	-1.88414197111658	0.999639112582685	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_124	-2.17467866767581	0.999991176832637	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_125	-0.58501291261102	0.855274147592111	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_126	-4.0365627281557	1	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_127	1.33943628571981	0.00458304545730632	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_128	-3.37910768189926	0.999999998200039	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_129	-0.610848201601982	0.867519330743847	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_13	-0.332286252739067	0.733633072376592	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_130	-3.69758507350464	0.999999999882505	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_131	-5.94225379868517	1	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_132	-1.56806694302071	0.998218702103647	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_133	-1.62198246509378	0.999686289070792	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_134	0.632918055195987	0.112019708427505	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_14	-1.58684670017843	0.99771069998504	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_15	-2.6029357174626	0.999999624049315	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_16	0.562448392638416	0.136095432177825	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_17	-3.09121540460973	0.999999993648803	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_18	4.4065424616316	2.58796432085188e-17	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_19	2.93087707844784	3.84845130492533e-08	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_2	4.45486538724913	1.78233867108314e-14	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_20	0.326831754398512	0.272546171720951	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_21	-0.423459062742978	0.788278542674681	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_22	2.20764080287373	3.5943036916733e-06	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_23	-3.75302544173465	0.999999999999996	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_24	0.681191549782937	0.0832519456748909	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_25	-9.07898856935275	1	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_26	-5.56775900571868	1	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_27	-2.4615673365788	0.999998824720504	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_28	-2.55035087718107	0.999998334420078	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_29	-1.14761509234647	0.977843789928168	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_3	-0.867190689884723	0.947397062688914	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_30	-8.14213635061988	1	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_31	1.80308880829946	0.000523095281645776	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_32	2.37292693069409	2.5034560610082e-05	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_33	-0.913834143866652	0.933982526530069	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_34	-0.45256948319718	0.789448499855619	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_35	7.53271590315589	1.48658395700974e-37	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_36	-0.645442294136714	0.885988672080526	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_37	-0.0118509914745744	0.509169028750455	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_38	-6.3217387236279	1	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_39	2.38156590267297	1.68527814284504e-06	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_4	-1.80422467921615	0.999693689161734	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_40	-6.09536654801806	1	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_41	2.08107825274381	1.77999862514026e-05	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_42	-5.71607366202289	1	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_43	-5.95764983756115	1	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_44	1.26750320615798	0.0157737389461545	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_45	-1.08988714785301	0.976684791564742	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_46	-1.63261980763681	0.998423106251899	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_47	-1.23755988112919	0.990507799076851	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_48	-1.66129954709635	0.9991951125931	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_49	2.09866997180599	1.44782711921354e-05	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_5	2.32890362027071	6.30379143402994e-07	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_50	-6.77024468851218	1	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_51	-8.6977233249068	1	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_52	1.96250655459096	0.00045616461171242	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_53	-2.06843745661918	0.999968571103236	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_54	-3.48196829295361	0.999999999698837	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_55	-3.2435470733369	0.999999999940346	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_56	5.2538525182551	1.12598901486982e-22	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_57	-5.33714056341231	1	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_58	1.66962465262549	0.00487661037573627	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_59	-4.0145015675394	0.999999999999531	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_6	-3.72380941354739	0.999999999999992	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_60	-1.34112491016484	0.995087305046325	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_61	-2.25609670975751	0.999970008191242	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_62	3.08961820880691	2.47561846905859e-09	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_63	-1.66782434006227	0.999415347602259	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_64	-8.15063687937045	1	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_65	-6.7598786224201	1	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_66	0.322320187442884	0.269244172472083	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_67	-5.09234575676672	1	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_68	-3.67992059306809	0.99999999999633	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_69	-4.09767274161199	0.999999999999996	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_7	-9.48174805248199	1	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_70	-4.14812938650937	0.999999999999999	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_71	-2.50255610641713	0.999999763956502	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_72	-2.83021889760349	0.999999994797484	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_73	3.92476276037966	5.75191846985329e-16	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_74	-7.08777489816191	1	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_75	0.355384790759828	0.266011057626729	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_76	-1.81619628076224	0.998689359046921	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_77	-5.41711359625501	1	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_78	-1.79700567284655	0.99968190492072	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_79	-4.87276225205446	1	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_8	-0.751499768988666	0.91601067171317	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_80	-6.12579081051051	1	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_81	-5.44621984589494	1	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_82	-3.86563343300088	0.999999999999206	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_83	-1.92849224585964	0.999678523655475	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_84	-2.50703603957622	0.999993685035912	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_85	-4.50752654315282	1	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_86	-2.43548218102524	0.999960100834669	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_87	-6.28824033560296	1	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_88	-5.53828268854704	1	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_89	-0.0462827700760613	0.535755133789773	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_9	3.21619772418198	4.17066740491474e-09	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_90	-4.98280710443291	1	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_91	-5.77546420115675	1	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_92	-4.48632731920492	1	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_93	-1.67011859665378	0.998561553282094	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_94	-2.95370428499987	0.999999947139324	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_95	-0.309939449040357	0.707253241681066	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_96	-3.01947430786451	0.999999994183564	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_97	-3.30400145091556	0.99999999829894	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_98	-2.09254463731568	0.999985925212078	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_99	-4.19955989044745	1	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere
Cluster_1	-1.68037642384937	0.999927470675724	CAS_vs_lotus_japonicus_root
Cluster_10	-3.24009395044318	0.999999999998692	CAS_vs_lotus_japonicus_root
Cluster_100	-1.27884405672123	0.997852805228286	CAS_vs_lotus_japonicus_root
Cluster_101	-10.0511734459936	1	CAS_vs_lotus_japonicus_root
Cluster_102	-3.03755450484296	0.999999999997849	CAS_vs_lotus_japonicus_root
Cluster_103	-1.62431054101643	0.999726447968196	CAS_vs_lotus_japonicus_root
Cluster_104	-1.90172357159754	0.999990279682847	CAS_vs_lotus_japonicus_root
Cluster_105	2.33686792606548	5.49334077390756e-07	CAS_vs_lotus_japonicus_root
Cluster_106	-1.12436157786971	0.995644897679608	CAS_vs_lotus_japonicus_root
Cluster_107	-0.512894912528552	0.891904161267081	CAS_vs_lotus_japonicus_root
Cluster_108	1.70898869026016	0.000123771465443909	CAS_vs_lotus_japonicus_root
Cluster_109	-1.69776921060685	0.99988992340809	CAS_vs_lotus_japonicus_root
Cluster_11	2.67135459656777	1.88478157259883e-09	CAS_vs_lotus_japonicus_root
Cluster_110	4.12222053269608	3.13897322122636e-19	CAS_vs_lotus_japonicus_root
Cluster_111	-0.115626541866533	0.605939753349368	CAS_vs_lotus_japonicus_root
Cluster_112	1.67120359199957	5.12486146071012e-05	CAS_vs_lotus_japonicus_root
Cluster_113	-2.91813100247538	0.999999999776229	CAS_vs_lotus_japonicus_root
Cluster_114	-3.70588010350423	0.999999999999995	CAS_vs_lotus_japonicus_root
Cluster_115	2.11805060643374	1.09410407543337e-06	CAS_vs_lotus_japonicus_root
Cluster_116	0.159156922628071	0.362090978247883	CAS_vs_lotus_japonicus_root
Cluster_117	1.52012599899979	0.000207823660615256	CAS_vs_lotus_japonicus_root
Cluster_118	-0.794710948628548	0.967335044596678	CAS_vs_lotus_japonicus_root
Cluster_119	2.06073794068544	1.84751245150443e-06	CAS_vs_lotus_japonicus_root
Cluster_12	-4.76641892297648	1	CAS_vs_lotus_japonicus_root
Cluster_120	-3.93556304213524	1	CAS_vs_lotus_japonicus_root
Cluster_121	4.19260395799874	1.943182193727e-22	CAS_vs_lotus_japonicus_root
Cluster_122	0.282876169355148	0.24646545423007	CAS_vs_lotus_japonicus_root
Cluster_123	-3.37192901708252	0.999999999999837	CAS_vs_lotus_japonicus_root
Cluster_124	0.165868664268601	0.354269264638131	CAS_vs_lotus_japonicus_root
Cluster_125	-1.58014860662216	0.999961936802098	CAS_vs_lotus_japonicus_root
Cluster_126	-1.23471091292853	0.997984688154616	CAS_vs_lotus_japonicus_root
Cluster_127	-1.46354085340189	0.999521567985849	CAS_vs_lotus_japonicus_root
Cluster_128	-4.28924760671012	1	CAS_vs_lotus_japonicus_root
Cluster_129	-0.00606058887075278	0.505782135128143	CAS_vs_lotus_japonicus_root
Cluster_13	-2.74214612377342	0.999999999749477	CAS_vs_lotus_japonicus_root
Cluster_130	4.8969359960571	1.95628786146299e-28	CAS_vs_lotus_japonicus_root
Cluster_131	2.62582781681725	3.10750694757271e-09	CAS_vs_lotus_japonicus_root
